ordinal,book,chapter,verse,low,high
14747,Psalms,55,10,166,60
14748,Psalms,55,11,167,60
14749,Psalms,55,12,168,60
14750,Psalms,55,13,169,60
14751,Psalms,55,14,170,60
14752,Psalms,55,15,171,60
14753,Psalms,55,16,172,60
14754,Psalms,55,17,173,60
14755,Psalms,55,18,174,60
14756,Psalms,55,19,175,60
14757,Psalms,55,20,176,60
14758,Psalms,55,21,177,60
14759,Psalms,55,22,178,60
14760,Psalms,55,23,179,60
14761,Psalms,56,1,180,60
14762,Psalms,56,2,181,60
14763,Psalms,56,3,182,60
14764,Psalms,56,4,183,60
14765,Psalms,56,5,184,60
14766,Psalms,56,6,185,60
14767,Psalms,56,7,186,60
14768,Psalms,56,8,187,60
14769,Psalms,56,9,188,60
14770,Psalms,56,10,189,60
14771,Psalms,56,11,190,60
14772,Psalms,56,12,191,60
14773,Psalms,56,13,192,60
14774,Psalms,57,1,193,60
14775,Psalms,57,2,194,60
14776,Psalms,57,3,195,60
14777,Psalms,57,4,196,60
14778,Psalms,57,5,197,60
14779,Psalms,57,6,198,60
14780,Psalms,57,7,199,60
14781,Psalms,57,8,200,60
14782,Psalms,57,9,201,60
14783,Psalms,57,10,202,60
14784,Psalms,57,11,203,60
14785,Psalms,58,1,204,60
14786,Psalms,58,2,205,60
14787,Psalms,58,3,206,60
14788,Psalms,58,4,207,60
14789,Psalms,58,5,208,60
14790,Psalms,58,6,209,60
14791,Psalms,58,7,210,60
14792,Psalms,58,8,211,60
14793,Psalms,58,9,212,60
14794,Psalms,58,10,213,60
14795,Psalms,58,11,214,60
14796,Psalms,59,1,215,60
14797,Psalms,59,2,216,60
14798,Psalms,59,3,217,60
14799,Psalms,59,4,218,60
14800,Psalms,59,5,219,60
14801,Psalms,59,6,220,60
14802,Psalms,59,7,221,60
14803,Psalms,59,8,222,60
14804,Psalms,59,9,223,60
14805,Psalms,59,10,224,60
14806,Psalms,59,11,225,60
14807,Psalms,59,12,226,60
14808,Psalms,59,13,227,60
14809,Psalms,59,14,228,60
14810,Psalms,59,15,229,60
14811,Psalms,59,16,230,60
14812,Psalms,59,17,231,60
14813,Psalms,60,1,232,60
14814,Psalms,60,2,233,60
14815,Psalms,60,3,234,60
14816,Psalms,60,4,235,60
14817,Psalms,60,5,236,60
14818,Psalms,60,6,237,60
14819,Psalms,60,7,238,60
14820,Psalms,60,8,239,60
14821,Psalms,60,9,240,60
14822,Psalms,60,10,241,60
14823,Psalms,60,11,242,60
14824,Psalms,60,12,0,61
14825,Psalms,61,1,1,61
14826,Psalms,61,2,2,61
14827,Psalms,61,3,3,61
14828,Psalms,61,4,4,61
14829,Psalms,61,5,5,61
14830,Psalms,61,6,6,61
14831,Psalms,61,7,7,61
14832,Psalms,61,8,8,61
14833,Psalms,62,1,9,61
14834,Psalms,62,2,10,61
14835,Psalms,62,3,11,61
14836,Psalms,62,4,12,61
14837,Psalms,62,5,13,61
14838,Psalms,62,6,14,61
14839,Psalms,62,7,15,61
14840,Psalms,62,8,16,61
14841,Psalms,62,9,17,61
14842,Psalms,62,10,18,61
14843,Psalms,62,11,19,61
14844,Psalms,62,12,20,61
14845,Psalms,63,1,21,61
14846,Psalms,63,2,22,61
14847,Psalms,63,3,23,61
14848,Psalms,63,4,24,61
14849,Psalms,63,5,25,61
14850,Psalms,63,6,26,61
14851,Psalms,63,7,27,61
14852,Psalms,63,8,28,61
14853,Psalms,63,9,29,61
14854,Psalms,63,10,30,61
14855,Psalms,63,11,31,61
14856,Psalms,64,1,32,61
14857,Psalms,64,2,33,61
14858,Psalms,64,3,34,61
14859,Psalms,64,4,35,61
14860,Psalms,64,5,36,61
14861,Psalms,64,6,37,61
14862,Psalms,64,7,38,61
14863,Psalms,64,8,39,61
14864,Psalms,64,9,40,61
14865,Psalms,64,10,41,61
14866,Psalms,65,1,42,61
14867,Psalms,65,2,43,61
14868,Psalms,65,3,44,61
14869,Psalms,65,4,45,61
14870,Psalms,65,5,46,61
14871,Psalms,65,6,47,61
14872,Psalms,65,7,48,61
14873,Psalms,65,8,49,61
14874,Psalms,65,9,50,61
14875,Psalms,65,10,51,61
14876,Psalms,65,11,52,61
14877,Psalms,65,12,53,61
14878,Psalms,65,13,54,61
14879,Psalms,66,1,55,61
14880,Psalms,66,2,56,61
14881,Psalms,66,3,57,61
14882,Psalms,66,4,58,61
14883,Psalms,66,5,59,61
14884,Psalms,66,6,60,61
14885,Psalms,66,7,61,61
14886,Psalms,66,8,62,61
14887,Psalms,66,9,63,61
14888,Psalms,66,10,64,61
14889,Psalms,66,11,65,61
14890,Psalms,66,12,66,61
14891,Psalms,66,13,67,61
14892,Psalms,66,14,68,61
14893,Psalms,66,15,69,61
14894,Psalms,66,16,70,61
14895,Psalms,66,17,71,61
14896,Psalms,66,18,72,61
14897,Psalms,66,19,73,61
14898,Psalms,66,20,74,61
14899,Psalms,67,1,75,61
14900,Psalms,67,2,76,61
14901,Psalms,67,3,77,61
14902,Psalms,67,4,78,61
14903,Psalms,67,5,79,61
14904,Psalms,67,6,80,61
14905,Psalms,67,7,81,61
14906,Psalms,68,1,82,61
14907,Psalms,68,2,83,61
14908,Psalms,68,3,84,61
14909,Psalms,68,4,85,61
14910,Psalms,68,5,86,61
14911,Psalms,68,6,87,61
14912,Psalms,68,7,88,61
14913,Psalms,68,8,89,61
14914,Psalms,68,9,90,61
14915,Psalms,68,10,91,61
14916,Psalms,68,11,92,61
14917,Psalms,68,12,93,61
14918,Psalms,68,13,94,61
14919,Psalms,68,14,95,61
14920,Psalms,68,15,96,61
14921,Psalms,68,16,97,61
14922,Psalms,68,17,98,61
14923,Psalms,68,18,99,61
14924,Psalms,68,19,100,61
14925,Psalms,68,20,101,61
14926,Psalms,68,21,102,61
14927,Psalms,68,22,103,61
14928,Psalms,68,23,104,61
14929,Psalms,68,24,105,61
14930,Psalms,68,25,106,61
14931,Psalms,68,26,107,61
14932,Psalms,68,27,108,61
14933,Psalms,68,28,109,61
14934,Psalms,68,29,110,61
14935,Psalms,68,30,111,61
14936,Psalms,68,31,112,61
14937,Psalms,68,32,113,61
14938,Psalms,68,33,114,61
14939,Psalms,68,34,115,61
14940,Psalms,68,35,116,61
14941,Psalms,69,1,117,61
14942,Psalms,69,2,118,61
14943,Psalms,69,3,119,61
14944,Psalms,69,4,120,61
14945,Psalms,69,5,121,61
14946,Psalms,69,6,122,61
14947,Psalms,69,7,123,61
14948,Psalms,69,8,124,61
14949,Psalms,69,9,125,61
14950,Psalms,69,10,126,61
14951,Psalms,69,11,127,61
14952,Psalms,69,12,128,61
14953,Psalms,69,13,129,61
14954,Psalms,69,14,130,61
14955,Psalms,69,15,131,61
14956,Psalms,69,16,132,61
14957,Psalms,69,17,133,61
14958,Psalms,69,18,134,61
14959,Psalms,69,19,135,61
14960,Psalms,69,20,136,61
14961,Psalms,69,21,137,61
14962,Psalms,69,22,138,61
14963,Psalms,69,23,139,61
14964,Psalms,69,24,140,61
14965,Psalms,69,25,141,61
14966,Psalms,69,26,142,61
14967,Psalms,69,27,143,61
14968,Psalms,69,28,144,61
14969,Psalms,69,29,145,61
14970,Psalms,69,30,146,61
14971,Psalms,69,31,147,61
14972,Psalms,69,32,148,61
14973,Psalms,69,33,149,61
14974,Psalms,69,34,150,61
14975,Psalms,69,35,151,61
14976,Psalms,69,36,152,61
14977,Psalms,70,1,153,61
14978,Psalms,70,2,154,61
14979,Psalms,70,3,155,61
14980,Psalms,70,4,156,61
14981,Psalms,70,5,157,61
14982,Psalms,71,1,158,61
14983,Psalms,71,2,159,61
14984,Psalms,71,3,160,61
14985,Psalms,71,4,161,61
14986,Psalms,71,5,162,61
14987,Psalms,71,6,163,61
14988,Psalms,71,7,164,61
14989,Psalms,71,8,165,61
14990,Psalms,71,9,166,61
14991,Psalms,71,10,167,61
14992,Psalms,71,11,168,61
14993,Psalms,71,12,169,61
14994,Psalms,71,13,170,61
14995,Psalms,71,14,171,61
14996,Psalms,71,15,172,61
14997,Psalms,71,16,173,61
14998,Psalms,71,17,174,61
14999,Psalms,71,18,175,61
15000,Psalms,71,19,176,61
15001,Psalms,71,20,177,61
15002,Psalms,71,21,178,61
15003,Psalms,71,22,179,61
15004,Psalms,71,23,180,61
15005,Psalms,71,24,181,61
15006,Psalms,72,1,182,61
15007,Psalms,72,2,183,61
15008,Psalms,72,3,184,61
15009,Psalms,72,4,185,61
15010,Psalms,72,5,186,61
15011,Psalms,72,6,187,61
15012,Psalms,72,7,188,61
15013,Psalms,72,8,189,61
15014,Psalms,72,9,190,61
15015,Psalms,72,10,191,61
15016,Psalms,72,11,192,61
15017,Psalms,72,12,193,61
15018,Psalms,72,13,194,61
15019,Psalms,72,14,195,61
15020,Psalms,72,15,196,61
15021,Psalms,72,16,197,61
15022,Psalms,72,17,198,61
15023,Psalms,72,18,199,61
15024,Psalms,72,19,200,61
15025,Psalms,72,20,201,61
15026,Psalms,73,1,202,61
15027,Psalms,73,2,203,61
15028,Psalms,73,3,204,61
15029,Psalms,73,4,205,61
15030,Psalms,73,5,206,61
15031,Psalms,73,6,207,61
15032,Psalms,73,7,208,61
15033,Psalms,73,8,209,61
15034,Psalms,73,9,210,61
15035,Psalms,73,10,211,61
15036,Psalms,73,11,212,61
15037,Psalms,73,12,213,61
15038,Psalms,73,13,214,61
15039,Psalms,73,14,215,61
15040,Psalms,73,15,216,61
15041,Psalms,73,16,217,61
15042,Psalms,73,17,218,61
15043,Psalms,73,18,219,61
15044,Psalms,73,19,220,61
15045,Psalms,73,20,221,61
15046,Psalms,73,21,222,61
15047,Psalms,73,22,223,61
15048,Psalms,73,23,224,61
15049,Psalms,73,24,225,61
15050,Psalms,73,25,226,61
15051,Psalms,73,26,227,61
15052,Psalms,73,27,228,61
15053,Psalms,73,28,229,61
15054,Psalms,74,1,230,61
15055,Psalms,74,2,231,61
15056,Psalms,74,3,232,61
15057,Psalms,74,4,233,61
15058,Psalms,74,5,234,61
15059,Psalms,74,6,235,61
15060,Psalms,74,7,236,61
15061,Psalms,74,8,237,61
15062,Psalms,74,9,238,61
15063,Psalms,74,10,239,61
15064,Psalms,74,11,240,61
15065,Psalms,74,12,241,61
15066,Psalms,74,13,242,61
15067,Psalms,74,14,0,62
15068,Psalms,74,15,1,62
15069,Psalms,74,16,2,62
15070,Psalms,74,17,3,62
15071,Psalms,74,18,4,62
15072,Psalms,74,19,5,62
15073,Psalms,74,20,6,62
15074,Psalms,74,21,7,62
15075,Psalms,74,22,8,62
15076,Psalms,74,23,9,62
15077,Psalms,75,1,10,62
15078,Psalms,75,2,11,62
15079,Psalms,75,3,12,62
15080,Psalms,75,4,13,62
15081,Psalms,75,5,14,62
15082,Psalms,75,6,15,62
15083,Psalms,75,7,16,62
15084,Psalms,75,8,17,62
15085,Psalms,75,9,18,62
15086,Psalms,75,10,19,62
15087,Psalms,76,1,20,62
15088,Psalms,76,2,21,62
15089,Psalms,76,3,22,62
15090,Psalms,76,4,23,62
15091,Psalms,76,5,24,62
15092,Psalms,76,6,25,62
15093,Psalms,76,7,26,62
15094,Psalms,76,8,27,62
15095,Psalms,76,9,28,62
15096,Psalms,76,10,29,62
15097,Psalms,76,11,30,62
15098,Psalms,76,12,31,62
15099,Psalms,77,1,32,62
15100,Psalms,77,2,33,62
15101,Psalms,77,3,34,62
15102,Psalms,77,4,35,62
15103,Psalms,77,5,36,62
15104,Psalms,77,6,37,62
15105,Psalms,77,7,38,62
15106,Psalms,77,8,39,62
15107,Psalms,77,9,40,62
15108,Psalms,77,10,41,62
15109,Psalms,77,11,42,62
15110,Psalms,77,12,43,62
15111,Psalms,77,13,44,62
15112,Psalms,77,14,45,62
15113,Psalms,77,15,46,62
15114,Psalms,77,16,47,62
15115,Psalms,77,17,48,62
15116,Psalms,77,18,49,62
15117,Psalms,77,19,50,62
15118,Psalms,77,20,51,62
15119,Psalms,78,1,52,62
15120,Psalms,78,2,53,62
15121,Psalms,78,3,54,62
15122,Psalms,78,4,55,62
15123,Psalms,78,5,56,62
15124,Psalms,78,6,57,62
15125,Psalms,78,7,58,62
15126,Psalms,78,8,59,62
15127,Psalms,78,9,60,62
15128,Psalms,78,10,61,62
15129,Psalms,78,11,62,62
15130,Psalms,78,12,63,62
15131,Psalms,78,13,64,62
15132,Psalms,78,14,65,62
15133,Psalms,78,15,66,62
15134,Psalms,78,16,67,62
15135,Psalms,78,17,68,62
15136,Psalms,78,18,69,62
15137,Psalms,78,19,70,62
15138,Psalms,78,20,71,62
15139,Psalms,78,21,72,62
15140,Psalms,78,22,73,62
15141,Psalms,78,23,74,62
15142,Psalms,78,24,75,62
15143,Psalms,78,25,76,62
15144,Psalms,78,26,77,62
15145,Psalms,78,27,78,62
15146,Psalms,78,28,79,62
15147,Psalms,78,29,80,62
15148,Psalms,78,30,81,62
15149,Psalms,78,31,82,62
15150,Psalms,78,32,83,62
15151,Psalms,78,33,84,62
15152,Psalms,78,34,85,62
15153,Psalms,78,35,86,62
15154,Psalms,78,36,87,62
15155,Psalms,78,37,88,62
15156,Psalms,78,38,89,62
15157,Psalms,78,39,90,62
15158,Psalms,78,40,91,62
15159,Psalms,78,41,92,62
15160,Psalms,78,42,93,62
15161,Psalms,78,43,94,62
15162,Psalms,78,44,95,62
15163,Psalms,78,45,96,62
15164,Psalms,78,46,97,62
15165,Psalms,78,47,98,62
15166,Psalms,78,48,99,62
15167,Psalms,78,49,100,62
15168,Psalms,78,50,101,62
15169,Psalms,78,51,102,62
15170,Psalms,78,52,103,62
15171,Psalms,78,53,104,62
15172,Psalms,78,54,105,62
15173,Psalms,78,55,106,62
15174,Psalms,78,56,107,62
15175,Psalms,78,57,108,62
15176,Psalms,78,58,109,62
15177,Psalms,78,59,110,62
15178,Psalms,78,60,111,62
15179,Psalms,78,61,112,62
15180,Psalms,78,62,113,62
15181,Psalms,78,63,114,62
15182,Psalms,78,64,115,62
15183,Psalms,78,65,116,62
15184,Psalms,78,66,117,62
15185,Psalms,78,67,118,62
15186,Psalms,78,68,119,62
15187,Psalms,78,69,120,62
15188,Psalms,78,70,121,62
15189,Psalms,78,71,122,62
15190,Psalms,78,72,123,62
15191,Psalms,79,1,124,62
15192,Psalms,79,2,125,62
15193,Psalms,79,3,126,62
15194,Psalms,79,4,127,62
15195,Psalms,79,5,128,62
15196,Psalms,79,6,129,62
15197,Psalms,79,7,130,62
15198,Psalms,79,8,131,62
15199,Psalms,79,9,132,62
15200,Psalms,79,10,133,62
15201,Psalms,79,11,134,62
15202,Psalms,79,12,135,62
15203,Psalms,79,13,136,62
15204,Psalms,80,1,137,62
15205,Psalms,80,2,138,62
15206,Psalms,80,3,139,62
15207,Psalms,80,4,140,62
15208,Psalms,80,5,141,62
15209,Psalms,80,6,142,62
15210,Psalms,80,7,143,62
15211,Psalms,80,8,144,62
15212,Psalms,80,9,145,62
15213,Psalms,80,10,146,62
15214,Psalms,80,11,147,62
15215,Psalms,80,12,148,62
15216,Psalms,80,13,149,62
15217,Psalms,80,14,150,62
15218,Psalms,80,15,151,62
15219,Psalms,80,16,152,62
15220,Psalms,80,17,153,62
15221,Psalms,80,18,154,62
15222,Psalms,80,19,155,62
15223,Psalms,81,1,156,62
15224,Psalms,81,2,157,62
15225,Psalms,81,3,158,62
15226,Psalms,81,4,159,62
15227,Psalms,81,5,160,62
15228,Psalms,81,6,161,62
15229,Psalms,81,7,162,62
15230,Psalms,81,8,163,62
15231,Psalms,81,9,164,62
15232,Psalms,81,10,165,62
15233,Psalms,81,11,166,62
15234,Psalms,81,12,167,62
15235,Psalms,81,13,168,62
15236,Psalms,81,14,169,62
15237,Psalms,81,15,170,62
15238,Psalms,81,16,171,62
15239,Psalms,82,1,172,62
15240,Psalms,82,2,173,62
15241,Psalms,82,3,174,62
15242,Psalms,82,4,175,62
15243,Psalms,82,5,176,62
15244,Psalms,82,6,177,62
15245,Psalms,82,7,178,62
15246,Psalms,82,8,179,62
15247,Psalms,83,1,180,62
15248,Psalms,83,2,181,62
15249,Psalms,83,3,182,62
15250,Psalms,83,4,183,62
15251,Psalms,83,5,184,62
15252,Psalms,83,6,185,62
15253,Psalms,83,7,186,62
15254,Psalms,83,8,187,62
15255,Psalms,83,9,188,62
15256,Psalms,83,10,189,62
15257,Psalms,83,11,190,62
15258,Psalms,83,12,191,62
15259,Psalms,83,13,192,62
15260,Psalms,83,14,193,62
15261,Psalms,83,15,194,62
15262,Psalms,83,16,195,62
15263,Psalms,83,17,196,62
15264,Psalms,83,18,197,62
15265,Psalms,84,1,198,62
15266,Psalms,84,2,199,62
15267,Psalms,84,3,200,62
15268,Psalms,84,4,201,62
15269,Psalms,84,5,202,62
15270,Psalms,84,6,203,62
15271,Psalms,84,7,204,62
15272,Psalms,84,8,205,62
15273,Psalms,84,9,206,62
15274,Psalms,84,10,207,62
15275,Psalms,84,11,208,62
15276,Psalms,84,12,209,62
15277,Psalms,85,1,210,62
15278,Psalms,85,2,211,62
15279,Psalms,85,3,212,62
15280,Psalms,85,4,213,62
15281,Psalms,85,5,214,62
15282,Psalms,85,6,215,62
15283,Psalms,85,7,216,62
15284,Psalms,85,8,217,62
15285,Psalms,85,9,218,62
15286,Psalms,85,10,219,62
15287,Psalms,85,11,220,62
15288,Psalms,85,12,221,62
15289,Psalms,85,13,222,62
15290,Psalms,86,1,223,62
15291,Psalms,86,2,224,62
15292,Psalms,86,3,225,62
15293,Psalms,86,4,226,62
15294,Psalms,86,5,227,62
15295,Psalms,86,6,228,62
15296,Psalms,86,7,229,62
15297,Psalms,86,8,230,62
15298,Psalms,86,9,231,62
15299,Psalms,86,10,232,62
15300,Psalms,86,11,233,62
15301,Psalms,86,12,234,62
15302,Psalms,86,13,235,62
15303,Psalms,86,14,236,62
15304,Psalms,86,15,237,62
15305,Psalms,86,16,238,62
15306,Psalms,86,17,239,62
15307,Psalms,87,1,240,62
15308,Psalms,87,2,241,62
15309,Psalms,87,3,242,62
15310,Psalms,87,4,0,63
15311,Psalms,87,5,1,63
15312,Psalms,87,6,2,63
15313,Psalms,87,7,3,63
15314,Psalms,88,1,4,63
15315,Psalms,88,2,5,63
15316,Psalms,88,3,6,63
15317,Psalms,88,4,7,63
15318,Psalms,88,5,8,63
15319,Psalms,88,6,9,63
15320,Psalms,88,7,10,63
15321,Psalms,88,8,11,63
15322,Psalms,88,9,12,63
15323,Psalms,88,10,13,63
15324,Psalms,88,11,14,63
15325,Psalms,88,12,15,63
15326,Psalms,88,13,16,63
15327,Psalms,88,14,17,63
15328,Psalms,88,15,18,63
15329,Psalms,88,16,19,63
15330,Psalms,88,17,20,63
15331,Psalms,88,18,21,63
15332,Psalms,89,1,22,63
15333,Psalms,89,2,23,63
15334,Psalms,89,3,24,63
15335,Psalms,89,4,25,63
15336,Psalms,89,5,26,63
15337,Psalms,89,6,27,63
15338,Psalms,89,7,28,63
15339,Psalms,89,8,29,63
15340,Psalms,89,9,30,63
15341,Psalms,89,10,31,63
15342,Psalms,89,11,32,63
15343,Psalms,89,12,33,63
15344,Psalms,89,13,34,63
15345,Psalms,89,14,35,63
15346,Psalms,89,15,36,63
15347,Psalms,89,16,37,63
15348,Psalms,89,17,38,63
15349,Psalms,89,18,39,63
15350,Psalms,89,19,40,63
15351,Psalms,89,20,41,63
15352,Psalms,89,21,42,63
15353,Psalms,89,22,43,63
15354,Psalms,89,23,44,63
15355,Psalms,89,24,45,63
15356,Psalms,89,25,46,63
15357,Psalms,89,26,47,63
15358,Psalms,89,27,48,63
15359,Psalms,89,28,49,63
15360,Psalms,89,29,50,63
15361,Psalms,89,30,51,63
15362,Psalms,89,31,52,63
15363,Psalms,89,32,53,63
15364,Psalms,89,33,54,63
15365,Psalms,89,34,55,63
15366,Psalms,89,35,56,63
15367,Psalms,89,36,57,63
15368,Psalms,89,37,58,63
15369,Psalms,89,38,59,63
15370,Psalms,89,39,60,63
15371,Psalms,89,40,61,63
15372,Psalms,89,41,62,63
15373,Psalms,89,42,63,63
15374,Psalms,89,43,64,63
15375,Psalms,89,44,65,63
15376,Psalms,89,45,66,63
15377,Psalms,89,46,67,63
15378,Psalms,89,47,68,63
15379,Psalms,89,48,69,63
15380,Psalms,89,49,70,63
15381,Psalms,89,50,71,63
15382,Psalms,89,51,72,63
15383,Psalms,89,52,73,63
15384,Psalms,90,1,74,63
15385,Psalms,90,2,75,63
15386,Psalms,90,3,76,63
15387,Psalms,90,4,77,63
15388,Psalms,90,5,78,63
15389,Psalms,90,6,79,63
15390,Psalms,90,7,80,63
15391,Psalms,90,8,81,63
15392,Psalms,90,9,82,63
15393,Psalms,90,10,83,63
15394,Psalms,90,11,84,63
15395,Psalms,90,12,85,63
15396,Psalms,90,13,86,63
15397,Psalms,90,14,87,63
15398,Psalms,90,15,88,63
15399,Psalms,90,16,89,63
15400,Psalms,90,17,90,63
15401,Psalms,91,1,91,63
15402,Psalms,91,2,92,63
15403,Psalms,91,3,93,63
15404,Psalms,91,4,94,63
15405,Psalms,91,5,95,63
15406,Psalms,91,6,96,63
15407,Psalms,91,7,97,63
15408,Psalms,91,8,98,63
15409,Psalms,91,9,99,63
15410,Psalms,91,10,100,63
15411,Psalms,91,11,101,63
15412,Psalms,91,12,102,63
15413,Psalms,91,13,103,63
15414,Psalms,91,14,104,63
15415,Psalms,91,15,105,63
15416,Psalms,91,16,106,63
15417,Psalms,92,1,107,63
15418,Psalms,92,2,108,63
15419,Psalms,92,3,109,63
15420,Psalms,92,4,110,63
15421,Psalms,92,5,111,63
15422,Psalms,92,6,112,63
15423,Psalms,92,7,113,63
15424,Psalms,92,8,114,63
15425,Psalms,92,9,115,63
15426,Psalms,92,10,116,63
15427,Psalms,92,11,117,63
15428,Psalms,92,12,118,63
15429,Psalms,92,13,119,63
15430,Psalms,92,14,120,63
15431,Psalms,92,15,121,63
15432,Psalms,93,1,122,63
15433,Psalms,93,2,123,63
15434,Psalms,93,3,124,63
15435,Psalms,93,4,125,63
15436,Psalms,93,5,126,63
15437,Psalms,94,1,127,63
15438,Psalms,94,2,128,63
15439,Psalms,94,3,129,63
15440,Psalms,94,4,130,63
15441,Psalms,94,5,131,63
15442,Psalms,94,6,132,63
15443,Psalms,94,7,133,63
15444,Psalms,94,8,134,63
15445,Psalms,94,9,135,63
15446,Psalms,94,10,136,63
15447,Psalms,94,11,137,63
15448,Psalms,94,12,138,63
15449,Psalms,94,13,139,63
15450,Psalms,94,14,140,63
15451,Psalms,94,15,141,63
15452,Psalms,94,16,142,63
15453,Psalms,94,17,143,63
15454,Psalms,94,18,144,63
15455,Psalms,94,19,145,63
15456,Psalms,94,20,146,63
15457,Psalms,94,21,147,63
15458,Psalms,94,22,148,63
15459,Psalms,94,23,149,63
15460,Psalms,95,1,150,63
15461,Psalms,95,2,151,63
15462,Psalms,95,3,152,63
15463,Psalms,95,4,153,63
15464,Psalms,95,5,154,63
15465,Psalms,95,6,155,63
15466,Psalms,95,7,156,63
15467,Psalms,95,8,157,63
15468,Psalms,95,9,158,63
15469,Psalms,95,10,159,63
15470,Psalms,95,11,160,63
15471,Psalms,96,1,161,63
15472,Psalms,96,2,162,63
15473,Psalms,96,3,163,63
15474,Psalms,96,4,164,63
15475,Psalms,96,5,165,63
15476,Psalms,96,6,166,63
15477,Psalms,96,7,167,63
15478,Psalms,96,8,168,63
15479,Psalms,96,9,169,63
15480,Psalms,96,10,170,63
15481,Psalms,96,11,171,63
15482,Psalms,96,12,172,63
15483,Psalms,96,13,173,63
15484,Psalms,97,1,174,63
15485,Psalms,97,2,175,63
15486,Psalms,97,3,176,63
15487,Psalms,97,4,177,63
15488,Psalms,97,5,178,63
15489,Psalms,97,6,179,63
15490,Psalms,97,7,180,63
15491,Psalms,97,8,181,63
15492,Psalms,97,9,182,63
15493,Psalms,97,10,183,63
15494,Psalms,97,11,184,63
15495,Psalms,97,12,185,63
15496,Psalms,98,1,186,63
15497,Psalms,98,2,187,63
15498,Psalms,98,3,188,63
15499,Psalms,98,4,189,63
15500,Psalms,98,5,190,63
15501,Psalms,98,6,191,63
15502,Psalms,98,7,192,63
15503,Psalms,98,8,193,63
15504,Psalms,98,9,194,63
15505,Psalms,99,1,195,63
15506,Psalms,99,2,196,63
15507,Psalms,99,3,197,63
15508,Psalms,99,4,198,63
15509,Psalms,99,5,199,63
15510,Psalms,99,6,200,63
15511,Psalms,99,7,201,63
15512,Psalms,99,8,202,63
15513,Psalms,99,9,203,63
15514,Psalms,100,1,204,63
15515,Psalms,100,2,205,63
15516,Psalms,100,3,206,63
15517,Psalms,100,4,207,63
15518,Psalms,100,5,208,63
15519,Psalms,101,1,209,63
15520,Psalms,101,2,210,63
15521,Psalms,101,3,211,63
15522,Psalms,101,4,212,63
15523,Psalms,101,5,213,63
15524,Psalms,101,6,214,63
15525,Psalms,101,7,215,63
15526,Psalms,101,8,216,63
15527,Psalms,102,1,217,63
15528,Psalms,102,2,218,63
15529,Psalms,102,3,219,63
15530,Psalms,102,4,220,63
15531,Psalms,102,5,221,63
15532,Psalms,102,6,222,63
15533,Psalms,102,7,223,63
15534,Psalms,102,8,224,63
15535,Psalms,102,9,225,63
15536,Psalms,102,10,226,63
15537,Psalms,102,11,227,63
15538,Psalms,102,12,228,63
15539,Psalms,102,13,229,63
15540,Psalms,102,14,230,63
15541,Psalms,102,15,231,63
15542,Psalms,102,16,232,63
15543,Psalms,102,17,233,63
15544,Psalms,102,18,234,63
15545,Psalms,102,19,235,63
15546,Psalms,102,20,236,63
15547,Psalms,102,21,237,63
15548,Psalms,102,22,238,63
15549,Psalms,102,23,239,63
15550,Psalms,102,24,240,63
15551,Psalms,102,25,241,63
15552,Psalms,102,26,242,63
15553,Psalms,102,27,0,64
15554,Psalms,102,28,1,64
15555,Psalms,103,1,2,64
15556,Psalms,103,2,3,64
15557,Psalms,103,3,4,64
15558,Psalms,103,4,5,64
15559,Psalms,103,5,6,64
15560,Psalms,103,6,7,64
15561,Psalms,103,7,8,64
15562,Psalms,103,8,9,64
15563,Psalms,103,9,10,64
15564,Psalms,103,10,11,64
15565,Psalms,103,11,12,64
15566,Psalms,103,12,13,64
15567,Psalms,103,13,14,64
15568,Psalms,103,14,15,64
15569,Psalms,103,15,16,64
15570,Psalms,103,16,17,64
15571,Psalms,103,17,18,64
15572,Psalms,103,18,19,64
15573,Psalms,103,19,20,64
15574,Psalms,103,20,21,64
15575,Psalms,103,21,22,64
15576,Psalms,103,22,23,64
15577,Psalms,104,1,24,64
15578,Psalms,104,2,25,64
15579,Psalms,104,3,26,64
15580,Psalms,104,4,27,64
15581,Psalms,104,5,28,64
15582,Psalms,104,6,29,64
15583,Psalms,104,7,30,64
15584,Psalms,104,8,31,64
15585,Psalms,104,9,32,64
15586,Psalms,104,10,33,64
15587,Psalms,104,11,34,64
15588,Psalms,104,12,35,64
15589,Psalms,104,13,36,64
15590,Psalms,104,14,37,64
15591,Psalms,104,15,38,64
15592,Psalms,104,16,39,64
15593,Psalms,104,17,40,64
15594,Psalms,104,18,41,64
15595,Psalms,104,19,42,64
15596,Psalms,104,20,43,64
15597,Psalms,104,21,44,64
15598,Psalms,104,22,45,64
15599,Psalms,104,23,46,64
15600,Psalms,104,24,47,64
15601,Psalms,104,25,48,64
15602,Psalms,104,26,49,64
15603,Psalms,104,27,50,64
15604,Psalms,104,28,51,64
15605,Psalms,104,29,52,64
15606,Psalms,104,30,53,64
15607,Psalms,104,31,54,64
15608,Psalms,104,32,55,64
15609,Psalms,104,33,56,64
15610,Psalms,104,34,57,64
15611,Psalms,104,35,58,64
15612,Psalms,105,1,59,64
15613,Psalms,105,2,60,64
15614,Psalms,105,3,61,64
15615,Psalms,105,4,62,64
15616,Psalms,105,5,63,64
15617,Psalms,105,6,64,64
15618,Psalms,105,7,65,64
15619,Psalms,105,8,66,64
